13,https://www.douban.com/people/212398760/,豆友212398760,2020-07-26tags: 文艺,allstar30,还行,2020-07-25 22:21:41.306716
14,https://www.douban.com/people/215166358/,水中贵族澛澛子(Paris),2020-07-26,allstar50,力荐,2020-07-25 22:21:41.306716
15,https://www.douban.com/people/149818594/,荒唐的羊(石家庄),2020-07-26,allstar40,推荐,2020-07-25 22:21:41.306716
16,https://www.douban.com/people/212654579/,豆友212654579,2020-07-26,allstar10,很差,2020-07-25 22:21:41.306716
17,https://www.douban.com/people/212224231/,开心追剧,2020-07-26,allstar10,很差,2020-07-25 22:21:41.306716
18,https://www.douban.com/people/212718394/,呢喃的火花(西安),2020-07-26,allstar10,很差,2020-07-25 22:21:41.306716
19,https://www.douban.com/people/214851667/,豆友214851667,2020-07-26,allstar30,还行,2020-07-25 22:21:41.306716
0,https://www.douban.com/people/215765575/,.,2020-07-26,allstar50,力荐,2020-07-25 22:23:57.533574
1,https://www.douban.com/people/212697770/,豆友212697770,2020-07-26,allstar10,很差,2020-07-25 22:23:57.533574
2,https://www.douban.com/people/203708665/,桃夭夭,2020-07-26,allstar30,还行,2020-07-25 22:23:57.533574
3,https://www.douban.com/people/189249980/,🍎,2020-07-26,allstar40,推荐,2020-07-25 22:23:57.533574
4,https://www.douban.com/people/217204320/,我也不整,2020-07-26tags: 2020,allstar50,力荐,2020-07-25 22:23:57.533574
5,https://www.douban.com/people/214508992/,豆友214508992,2020-07-26tags: 剧情,allstar50,力荐,2020-07-25 22:23:57.533574
6,https://www.douban.com/people/141150356/,我肚子不太饿(无锡),2020-07-26,allstar50,力荐,2020-07-25 22:23:57.533574
7,https://www.douban.com/people/180481772/,橙汁修行中,2020-07-26,allstar40,推荐,2020-07-25 22:23:57.533574
8,https://www.douban.com/people/203064078/,果果(北京),2020-07-26,allstar10,很差,2020-07-25 22:23:57.533574
9,https://www.douban.com/people/174008227/,五千,2020-07-26,allstar30,还行,2020-07-25 22:23:57.533574
10,https://www.douban.com/people/164449187/,剧本研究所,2020-07-26,allstar40,推荐,2020-07-25 22:23:57.533574
11,https://www.douban.com/people/40838480/,LADY CAT(上海),2020-07-26,allstar40,推荐,2020-07-25 22:23:57.533574
12,https://www.douban.com/people/46617708/,林晓沸(武汉),2020-07-26,allstar50,力荐,2020-07-25 22:23:57.533574
13,https://www.douban.com/people/202480716/,chipmunk(北京),2020-07-26tags: 女性 亲情,allstar50,力荐,2020-07-25 22:23:57.533574
14,https://www.douban.com/people/76892947/,EW(上海),2020-07-26,allstar50,力荐,2020-07-25 22:23:57.533574
15,https://www.douban.com/people/208789921/,豆友208789921(广州),2020-07-26,allstar10,很差,2020-07-25 22:23:57.533574
16,https://www.douban.com/people/121569446/,ohaiyi(杭州),2020-07-26tags: 电影,allstar30,还行,2020-07-25 22:23:57.533574
17,https://www.douban.com/people/186018461/,lyu曦晨,2020-07-26,allstar50,力荐,2020-07-25 22:23:57.533574
18,https://www.douban.com/people/213152632/,番茄蘑菇芥末汤,2020-07-26tags: 文艺 剧情 社会,allstar40,推荐,2020-07-25 22:23:57.533574
19,https://www.douban.com/people/213120510/,roken,2020-07-26,allstar50,力荐,2020-07-25 22:23:57.533574
0,https://www.douban.com/people/58020491/,夏戒青颜(杭州),2020-07-26,allstar40,推荐,2020-07-25 22:26:10.990280
1,https://www.douban.com/people/79618017/,Haanit(广州),2020-07-26,allstar40,推荐,2020-07-25 22:26:10.990280
2,https://www.douban.com/people/148104464/,零呵呵(绍兴),2020-07-26,allstar40,推荐,2020-07-25 22:26:10.990280
3,https://www.douban.com/people/186023448/,函谷关(广州),2020-07-26tags: 中国大陆 剧情,allstar40,推荐,2020-07-25 22:26:10.990280
4,https://www.douban.com/people/197728135/,李现,2020-07-26,allstar50,力荐,2020-07-25 22:26:10.990280
5,https://www.douban.com/people/163735249/,祸起肖墙(上海),2020-07-26,allstar50,力荐,2020-07-25 22:26:10.990280
6,https://www.douban.com/people/131540952/,已猪销(北京),2020-07-26,allstar40,推荐,2020-07-25 22:26:10.990280
7,https://www.douban.com/people/normangy/,觉觉(天津),2020-07-26,allstar10,很差,2020-07-25 22:26:10.990280
8,https://www.douban.com/people/213008342/,小瑄,2020-07-26tags: 大爛片,allstar50,力荐,2020-07-25 22:26:10.990280
9,https://www.douban.com/people/213077836/,祖安才女小兔叽,2020-07-26,allstar30,还行,2020-07-25 22:26:10.990280
10,https://www.douban.com/people/181160428/,hsnajxhneinsn,2020-07-26,allstar50,力荐,2020-07-25 22:26:10.990280
11,https://www.douban.com/people/188963790/,手机用户2898115,2020-07-26,allstar10,很差,2020-07-25 22:26:10.990280
12,https://www.douban.com/people/211492471/,白玉丁香(北京),2020-07-26,allstar20,较差,2020-07-25 22:26:10.990280
13,https://www.douban.com/people/213308839/,🐰🐰小小(惠州),2020-07-26,allstar30,还行,2020-07-25 22:26:10.990280
14,https://www.douban.com/people/1697901/,菜花花,2020-07-26,allstar10,很差,2020-07-25 22:26:10.990280
15,https://www.douban.com/people/217637603/,爱我所爱随心而,2020-07-26,allstar50,力荐,2020-07-25 22:26:10.990280
16,https://www.douban.com/people/Jiaruoruo/,贾若男(深圳),2020-07-26,allstar30,还行,2020-07-25 22:26:10.990280
17,https://www.douban.com/people/84934691/,薄荷糖(北京),2020-07-25,allstar30,还行,2020-07-25 22:26:10.990280
18,https://www.douban.com/people/148041224/,红烧xiao鸡腿(无锡),2020-07-25tags: 文艺,allstar40,推荐,2020-07-25 22:26:10.990280
19,https://www.douban.com/people/64315014/,一直扎马尾(深圳),2020-07-25,,,2020-07-25 22:26:10.990280
0,https://www.douban.com/people/56000628/,vampirejing(成都),2020-07-25,allstar50,力荐,2020-07-25 22:28:22.274442
1,https://www.douban.com/people/75310868/,Mm(北京),2020-07-25tags: 文艺 女性,allstar50,力荐,2020-07-25 22:28:22.274442
2,https://www.douban.com/people/150245788/,豫愫(郑州),2020-07-25,allstar50,力荐,2020-07-25 22:28:22.274442
3,https://www.douban.com/people/126847576/,陶然(大连),2020-07-25,allstar30,还行,2020-07-25 22:28:22.274442
4,https://www.douban.com/people/190597928/,niki豆友(成都),2020-07-25,allstar30,还行,2020-07-25 22:28:22.274442
5,https://www.douban.com/people/149639899/,里里(昆明),2020-07-25,allstar10,很差,2020-07-25 22:28:22.274442
6,https://www.douban.com/people/210362136/,爱生活爱家庭(深圳),2020-07-25tags: 剧情 家庭,allstar50,力荐,2020-07-25 22:28:22.274442
7,https://www.douban.com/people/196447701/,under the sunsh,2020-07-25,allstar50,力荐,2020-07-25 22:28:22.274442
8,https://www.douban.com/people/130976277/,樱桃Joey(上海),2020-07-25,allstar20,较差,2020-07-25 22:28:22.274442
9,https://www.douban.com/people/50745556/,赵废废(北京),2020-07-25,allstar30,还行,2020-07-25 22:28:22.274442
10,https://www.douban.com/people/214632448/,呆呆呆呆兽(西安),2020-07-25,allstar50,力荐,2020-07-25 22:28:22.274442
11,https://www.douban.com/people/132272286/,蠢鱼(宁波),2020-07-25,allstar10,很差,2020-07-25 22:28:22.274442
12,https://www.douban.com/people/over456/,LikaTs(广州),2020-07-25,allstar30,还行,2020-07-25 22:28:22.274442
13,https://www.douban.com/people/212497037/,淡泊16890,2020-07-25,allstar30,还行,2020-07-25 22:28:22.274442
14,https://www.douban.com/people/71515552/,黑白胶片看世界(北京),2020-07-25,allstar20,较差,2020-07-25 22:28:22.274442
15,https://www.douban.com/people/51391148/,成春香(上海),2020-07-25tags: 家庭 文艺 女性,allstar40,推荐,2020-07-25 22:28:22.274442
16,https://www.douban.com/people/53865960/,凯蒂的梦(巴彦淖尔),2020-07-25,allstar40,推荐,2020-07-25 22:28:22.274442
17,https://www.douban.com/people/208787646/,一个人胖墩墩,2020-07-25,allstar40,推荐,2020-07-25 22:28:22.274442
18,https://www.douban.com/people/206781925/,华二(长沙),2020-07-25,,,2020-07-25 22:28:22.274442
19,https://www.douban.com/people/207993537/,我滴妈呀,2020-07-25,,,2020-07-25 22:28:22.274442
0,https://www.douban.com/people/210367235/,冰激凌的进化史,2020-07-25,allstar50,力荐,2020-07-25 22:30:42.105480
1,https://www.douban.com/people/201283642/,jiater(呼和浩特),2020-07-25,allstar50,力荐,2020-07-25 22:30:42.105480
2,https://www.douban.com/people/182497672/,周密,2020-07-25,allstar50,力荐,2020-07-25 22:30:42.105480
3,https://www.douban.com/people/elevenkills/,朴秀珍(广州),2020-07-25,allstar40,推荐,2020-07-25 22:30:42.105480
4,https://www.douban.com/people/141417528/,闻莺(上海),2020-07-25,allstar50,力荐,2020-07-25 22:30:42.105480
5,https://www.douban.com/people/178596706/,梦宇,2020-07-25,allstar50,力荐,2020-07-25 22:30:42.105480
6,https://www.douban.com/people/150982488/,阿星(广州),2020-07-25tags: 剧情 文艺,allstar40,推荐,2020-07-25 22:30:42.105480
7,https://www.douban.com/people/xiaozhouchao/,小周朝(北京),2020-07-25tags: 剧情 亲情 女性,allstar10,很差,2020-07-25 22:30:42.105480
8,https://www.douban.com/people/213089930/,Karen,2020-07-25,allstar50,力荐,2020-07-25 22:30:42.105480
9,https://www.douban.com/people/195474579/,Victor~,2020-07-25,allstar50,力荐,2020-07-25 22:30:42.105480
10,https://www.douban.com/people/215969946/,巴洛克Goth🌈(杭州),2020-07-25tags: 文艺 剧情 家庭 女性 亲情 社会,allstar30,还行,2020-07-25 22:30:42.105480
11,https://www.douban.com/people/52696145/,粲然熠熠(杭州),2020-07-25,allstar50,力荐,2020-07-25 22:30:42.105480
12,https://www.douban.com/people/74068594/,拾荒 周、(宁波),2020-07-25,allstar10,很差,2020-07-25 22:30:42.105480
13,https://www.douban.com/people/215840130/,豆友215840130,2020-07-25,allstar50,力荐,2020-07-25 22:30:42.105480
14,https://www.douban.com/people/212091710/,joker(成都),2020-07-25,allstar50,力荐,2020-07-25 22:30:42.105480
15,https://www.douban.com/people/215880192/,你是我心口人间,2020-07-25,allstar40,推荐,2020-07-25 22:30:42.105480
16,https://www.douban.com/people/anzyan/,江湖骗子,2020-07-25,allstar50,力荐,2020-07-25 22:30:42.105480
17,https://www.douban.com/people/swiftgemini/,爵士时代的故事(银川),2020-07-25,allstar10,很差,2020-07-25 22:30:42.105480
18,https://www.douban.com/people/209837081/,火锅(Harare (Salisbury)),2020-07-25,allstar30,还行,2020-07-25 22:30:42.105480
19,https://www.douban.com/people/172595239/,王小喵,2020-07-25tags: 中国大陆 文艺,,,2020-07-25 22:30:42.105480
0,https://www.douban.com/people/174330697/,大鱼(杭州),2020-07-25tags: 文艺,allstar30,还行,2020-07-25 22:32:58.909987
1,https://www.douban.com/people/12085535/,留离,2020-07-25,allstar40,推荐,2020-07-25 22:32:58.909987
2,https://www.douban.com/people/157359431/,鹅城县长(成都),2020-07-25,allstar50,力荐,2020-07-25 22:32:58.909987
3,https://www.douban.com/people/sieteliu/,一时明月(南京),2020-07-25,allstar50,力荐,2020-07-25 22:32:58.909987
4,https://www.douban.com/people/214720594/,阿壹(天津),2020-07-25,allstar50,力荐,2020-07-25 22:32:58.909987
5,https://www.douban.com/people/159194166/,文艺的乞讨者(北京),2020-07-25,allstar20,较差,2020-07-25 22:32:58.909987
6,https://www.douban.com/people/140520184/,高昌卫(宁波),2020-07-25,allstar40,推荐,2020-07-25 22:32:58.909987
7,https://www.douban.com/people/anm5/,edityoto(北京),2020-07-25,allstar30,还行,2020-07-25 22:32:58.909987
8,https://www.douban.com/people/85452459/,青木薫,2020-07-25,allstar40,推荐,2020-07-25 22:32:58.909987
9,https://www.douban.com/people/97731011/,DQ(北京),2020-07-25tags: 女性 家庭,allstar30,还行,2020-07-25 22:32:58.909987
10,https://www.douban.com/people/147453836/,新新(郑州),2020-07-25,allstar50,力荐,2020-07-25 22:32:58.909987
11,https://www.douban.com/people/154169719/,娜乌西卡yaoyao,2020-07-25,allstar40,推荐,2020-07-25 22:32:58.909987
12,https://www.douban.com/people/178050726/,杠杠喔(成都),2020-07-25,allstar30,还行,2020-07-25 22:32:58.909987
13,https://www.douban.com/people/146386426/,央央,2020-07-25,allstar40,推荐,2020-07-25 22:32:58.909987
14,https://www.douban.com/people/76539067/,山城小米椒,2020-07-25,allstar20,较差,2020-07-25 22:32:58.909987
15,https://www.douban.com/people/209375826/,不买火柴(保定),2020-07-25,allstar50,力荐,2020-07-25 22:32:58.909987
16,https://www.douban.com/people/127774232/,老坛豆浆机(天津),2020-07-25,allstar50,力荐,2020-07-25 22:32:58.909987
17,https://www.douban.com/people/190738662/,曲项向天歌,2020-07-25tags: 文艺 2020 剧情 家庭 社会,allstar40,推荐,2020-07-25 22:32:58.909987
18,https://www.douban.com/people/160282578/,LHY_MJ(绍兴),2020-07-25,allstar20,较差,2020-07-25 22:32:58.909987
19,https://www.douban.com/people/66344663/,Arya(上海),2020-07-25,allstar40,推荐,2020-07-25 22:32:58.909987
0,https://www.douban.com/people/186299100/,二花吖(成都),2020-07-25,allstar50,力荐,2020-07-25 22:35:21.364135
1,https://www.douban.com/people/62547869/,奶爸Edison(深圳),2020-07-25tags: 亲情 中国大陆 文艺 剧情,allstar30,还行,2020-07-25 22:35:21.364135
2,https://www.douban.com/people/160153951/,四月雨,2020-07-25,allstar50,力荐,2020-07-25 22:35:21.364135
3,https://www.douban.com/people/164485507/,清晨鸟鸣(武汉),2020-07-25,allstar50,力荐,2020-07-25 22:35:21.364135
4,https://www.douban.com/people/80756808/,萨琪玛,2020-07-25,allstar40,推荐,2020-07-25 22:35:21.364135
5,https://www.douban.com/people/199518139/,坠心(广州),2020-07-25,allstar20,较差,2020-07-25 22:35:21.364135
6,https://www.douban.com/people/210002730/,greenvege,2020-07-25,allstar40,推荐,2020-07-25 22:35:21.364135
7,https://www.douban.com/people/203562343/,小棠同学🌻,2020-07-25,allstar40,推荐,2020-07-25 22:35:21.364135
8,https://www.douban.com/people/woodenbook/,宝藏Elva(北京),2020-07-25,allstar30,还行,2020-07-25 22:35:21.364135
9,https://www.douban.com/people/190835767/,夕风,2020-07-25,allstar10,很差,2020-07-25 22:35:21.364135
10,https://www.douban.com/people/204450264/,带刺的蒺藜,2020-07-25,allstar50,力荐,2020-07-25 22:35:21.364135
11,https://www.douban.com/people/202726348/,夕颜日志(重庆),2020-07-25,allstar30,还行,2020-07-25 22:35:21.364135
12,https://www.douban.com/people/108797286/,OverWater,2020-07-25,allstar40,推荐,2020-07-25 22:35:21.364135
13,https://www.douban.com/people/216400721/,Sokäch,2020-07-25,allstar40,推荐,2020-07-25 22:35:21.364135
14,https://www.douban.com/people/212126650/,LIFF(黄冈),2020-07-25,allstar20,较差,2020-07-25 22:35:21.364135
15,https://www.douban.com/people/64831757/,是小耳朵啊(杭州),2020-07-25tags: 文艺,allstar40,推荐,2020-07-25 22:35:21.364135
16,https://www.douban.com/people/52392117/,771858486(深圳),2020-07-25,allstar50,力荐,2020-07-25 22:35:21.364135
17,https://www.douban.com/people/207303073/,听蔻(München),2020-07-25,allstar40,推荐,2020-07-25 22:35:21.364135
18,https://www.douban.com/people/170160886/,mere(成都),2020-07-25,allstar30,还行,2020-07-25 22:35:21.364135
19,https://www.douban.com/people/188398460/,林夕圆(北京),2020-07-25,,,2020-07-25 22:35:21.364135
0,https://www.douban.com/people/2404081/,蔷薇千万(南京),2020-07-25,allstar40,推荐,2020-07-25 22:37:37.733485
1,https://www.douban.com/people/159956014/,燕绥,2020-07-25tags: 中国大陆 文艺,allstar50,力荐,2020-07-25 22:37:37.733485
2,https://www.douban.com/people/62106055/,The wind(南昌),2020-07-25,allstar40,推荐,2020-07-25 22:37:37.733485
3,https://www.douban.com/people/70201322/,猫猫咪鸭DT(北京),2020-07-25,allstar30,还行,2020-07-25 22:37:37.733485
4,https://www.douban.com/people/127179257/,Gu(上海),2020-07-25,allstar50,力荐,2020-07-25 22:37:37.733485
5,https://www.douban.com/people/159717576/,妙多乐(深圳),2020-07-25,allstar40,推荐,2020-07-25 22:37:37.733485
6,https://www.douban.com/people/188886967/,科科(绍兴),2020-07-25,allstar40,推荐,2020-07-25 22:37:37.733485
7,https://www.douban.com/people/174302497/,卜懂舅问,2020-07-25tags: 女性 文艺 中国大陆 社会 家庭 亲情 剧情,allstar40,推荐,2020-07-25 22:37:37.733485
8,https://www.douban.com/people/213939457/,豆友213939457(鞍山),2020-07-25,allstar30,还行,2020-07-25 22:37:37.733485
9,https://www.douban.com/people/16150430/,哒哒哒,2020-07-25,allstar30,还行,2020-07-25 22:37:37.733485
10,https://www.douban.com/people/150218385/,一杯无(杭州),2020-07-25,allstar40,推荐,2020-07-25 22:37:37.733485
11,https://www.douban.com/people/144867479/,哎呦王(北京),2020-07-25,allstar50,力荐,2020-07-25 22:37:37.733485
12,https://www.douban.com/people/212652979/,柚子,2020-07-25,allstar50,力荐,2020-07-25 22:37:37.733485
13,https://www.douban.com/people/208231470/,十八,2020-07-25,allstar30,还行,2020-07-25 22:37:37.733485
14,https://www.douban.com/people/139540662/,黛西鸭,2020-07-25,allstar20,较差,2020-07-25 22:37:37.733485
15,https://www.douban.com/people/2206901/,V仔☏側臉控(泉州),2020-07-25,allstar30,还行,2020-07-25 22:37:37.733485
16,https://www.douban.com/people/53441867/,别了理想国(Los Angeles),2020-07-25,allstar40,推荐,2020-07-25 22:37:37.733485
17,https://www.douban.com/people/MUwnb/,归尘,2020-07-25,allstar30,还行,2020-07-25 22:37:37.733485
18,https://www.douban.com/people/155082565/,陶然问茶(昆明),2020-07-25tags: 2019 中国大陆,allstar30,还行,2020-07-25 22:37:37.733485
19,https://www.douban.com/people/185583175/,再见四季(北京),2020-07-25tags: 家庭,,,2020-07-25 22:37:37.733485
0,https://www.douban.com/people/172613591/,响1314(柳州),2020-07-25,allstar40,推荐,2020-07-25 22:41:48.208861
1,https://www.douban.com/people/64251371/,鑫华馊店(Sydney),2020-07-25tags: 中国 中国电影 电影 2020 人生 人性 亲情 女性,allstar40,推荐,2020-07-25 22:41:48.208861
2,https://www.douban.com/people/182834476/,时间的模样(广州),2020-07-25tags: 文艺 女性 亲情 家庭,allstar30,还行,2020-07-25 22:41:48.208861
3,https://www.douban.com/people/SoDoMi/,Sx//o-rb.0(Tōkyō),2020-07-25,allstar40,推荐,2020-07-25 22:41:48.208861
4,https://www.douban.com/people/162900629/,韩佳椰,2020-07-25,allstar30,还行,2020-07-25 22:41:48.208861
5,https://www.douban.com/people/czlzy1993/,平行宇宙(沧州),2020-07-25,allstar40,推荐,2020-07-25 22:41:48.208861
6,https://www.douban.com/people/213419895/,花边寻香径(成都),2020-07-24tags: 社会 文艺 亲情 2019 家庭 女性 中国大陆,allstar40,推荐,2020-07-25 22:41:48.208861
7,https://www.douban.com/people/200909294/,栀🍃,2020-07-24,allstar30,还行,2020-07-25 22:41:48.208861
8,https://www.douban.com/people/151542973/,所幸(西安),2020-07-24,allstar40,推荐,2020-07-25 22:41:48.208861
9,https://www.douban.com/people/126418411/,沛安,2020-07-24,allstar40,推荐,2020-07-25 22:41:48.208861
10,https://www.douban.com/people/199271176/,桔桔叽叽,2020-07-24,allstar30,还行,2020-07-25 22:41:48.208861
11,https://www.douban.com/people/152629182/,断片索(杭州),2020-07-24,allstar30,还行,2020-07-25 22:41:48.208861
12,https://www.douban.com/people/190632974/,菖蒲,2020-07-24,allstar40,推荐,2020-07-25 22:41:48.208861
13,https://www.douban.com/people/153599802/,正趣多上多,2020-07-24,allstar40,推荐,2020-07-25 22:41:48.208861
14,https://www.douban.com/people/131109957/,陈华涛(深圳),2020-07-24,allstar50,力荐,2020-07-25 22:41:48.208861
15,https://www.douban.com/people/chloexile/,水,2020-07-24,allstar40,推荐,2020-07-25 22:41:48.208861
16,https://www.douban.com/people/137595080/,✘✘✘(成都),2020-07-24,allstar40,推荐,2020-07-25 22:41:48.208861
17,https://www.douban.com/people/164262536/,流水迢迢,2020-07-24,allstar30,还行,2020-07-25 22:41:48.208861
18,https://www.douban.com/people/210306169/,山海皆可平(宁波),2020-07-24,,,2020-07-25 22:41:48.208861
19,https://www.douban.com/people/62376867/,ivy(上海),2020-07-25tags: 亲情 女性 文艺 社会 家庭,,,2020-07-25 22:41:48.208861
